date,weather_code,temperature_2m_max,temperature_2m_min,apparent_temperature_mean,daylight_duration,sunshine_duration,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours
2021-11-10,51.0,8.3585005,1.2585001,1.3382291,32459.934,25759.28,0.1,0.1,0.0,1.0
2021-11-11,3.0,7.6584997,0.4085,2.492008,32253.703,22544.75,0.0,0.0,0.0,0.0
2021-11-12,3.0,8.3085,2.5085,3.6882772,32049.543,566.69794,0.0,0.0,0.0,0.0
2021-11-13,3.0,8.408501,2.3585,2.0162935,31847.697,14735.887,0.0,0.0,0.0,0.0
2021-11-14,53.0,6.5084996,2.4085,2.1102314,31648.445,0.0,1.0,1.0,0.0,2.0
2021-11-15,3.0,6.4585,4.1085,2.2218492,31452.055,0.0,0.0,0.0,0.0,0.0
2021-11-16,3.0,8.2085,2.0585,2.3718107,31258.812,4484.6353,0.0,0.0,0.0,0.0
2021-11-17,51.0,7.3585,4.8085,2.1349773,31069.01,0.0,0.3,0.3,0.0,3.0
2021-11-18,53.0,9.658501,5.5084996,3.5649335,30882.936,15478.4795,2.1,2.1,0.0,6.0
2021-11-19,51.0,12.0585,9.0585,7.1247463,30700.902,0.0,0.6,0.6,0.0,6.0
2021-11-20,51.0,11.0585,9.0585,7.0032287,30523.217,0.0,0.8,0.8,0.0,4.0
2021-11-21,51.0,9.0585,3.9085,4.3999734,30350.188,0.0,1.0,1.0,0.0,6.0
2021-11-22,2.0,5.7085,-0.49150002,-0.9461057,30182.158,24502.934,0.0,0.0,0.0,0.0
2021-11-23,51.0,7.1085,0.5085,1.5349633,30019.447,4848.2095,0.2,0.2,0.0,2.0
2021-11-24,51.0,7.5585,5.4585,3.7683098,29862.053,126.819305,0.4,0.4,0.0,3.0
2021-11-25,3.0,5.1584997,0.95849997,0.41623268,29708.213,17941.984,0.0,0.0,0.0,0.0
2021-11-26,71.0,5.5585,0.5585,-1.3396412,29557.807,7460.1846,0.3,0.1,0.14,3.0
2021-11-27,71.0,3.2585,-0.5915,-2.211137,29411.043,3964.0278,2.1999998,2.1,0.07,9.0
2021-11-28,3.0,3.2585,-2.2415,-2.673107,29268.139,23553.967,0.0,0.0,0.0,0.0
2021-11-29,73.0,3.0085,-0.5915,-2.5328827,29129.309,5061.3086,1.4,1.0,0.28,7.0
2021-11-30,73.0,5.7085,1.3085,-2.2846758,28994.781,0.0,5.2999997,4.2999997,0.7,12.0
2021-12-01,61.0,8.3585005,0.8085,0.42790136,28864.777,0.0,5.5999994,5.5999994,0.0,12.0
2021-12-02,2.0,5.8085,-2.6415,-4.365479,28739.533,23080.459,0.0,0.0,0.0,0.0
2021-12-03,73.0,3.0585,-2.5915,-4.767864,28619.266,15456.383,1.8000001,0.20000003,1.12,6.0
2021-12-04,73.0,2.6585,1.3085,-2.2380874,28504.213,0.0,2.7999997,1.2000002,1.12,9.0
2021-12-05,75.0,1.5085001,0.6085,-2.471752,28394.62,0.0,3.9999993,0.19999993,2.6599998,8.0
2021-12-06,71.0,2.2085001,-2.4415,-3.8492987,28290.695,5741.3105,0.1,0.0,0.07,1.0
2021-12-07,3.0,1.0085,-2.4415,-5.351887,28192.697,20600.86,0.0,0.0,0.0,0.0
2021-12-08,71.0,0.5085,-2.0414999,-6.3035984,28100.85,0.0,0.2,0.0,0.14,2.0
2021-12-09,73.0,-0.6415,-2.3915,-5.7803693,28015.385,668.039,2.3,0.0,1.6100004,17.0
2021-12-10,73.0,0.3585,-5.5415,-4.892792,27936.54,0.0,2.6999998,0.0,1.8900001,11.0
2021-12-11,3.0,0.4085,-4.2915,-5.319294,27864.545,1100.8167,0.0,0.0,0.0,0.0
2021-12-12,71.0,3.0085,-1.1415,-2.8715842,27799.63,0.0,1.2000002,1.1,0.07,9.0
2021-12-13,51.0,7.4585,2.7585,3.4125512,27742.016,0.0,0.6,0.6,0.0,5.0
2021-12-14,51.0,7.6085,5.9585,4.1318836,27691.79,0.0,0.2,0.2,0.0,2.0
2021-12-15,51.0,8.8585005,6.4585,4.98669,27648.3,3192.725,0.1,0.1,0.0,1.0
2021-12-16,51.0,8.7085,3.5085,3.4645443,27611.45,11020.488,0.4,0.4,0.0,2.0
2021-12-17,3.0,6.2584996,3.5585,1.5394546,27581.248,0.0,0.0,0.0,0.0,0.0
2021-12-18,51.0,7.0585,4.8085,2.6657655,27557.701,0.0,0.1,0.1,0.0,1.0
2021-12-19,53.0,6.8585,0.8585,0.9159417,27540.81,0.0,1.0,1.0,0.0,4.0
2021-12-20,3.0,3.8085,-3.9415,-4.0661783,27530.574,21696.934,0.0,0.0,0.0,0.0
2021-12-21,71.0,0.5585,-1.6915,-3.614889,27526.984,0.0,0.4,0.0,0.28,3.0
2021-12-22,3.0,-0.19150001,-3.7415,-5.395802,27530.023,18225.43,0.0,0.0,0.0,0.0
2021-12-23,73.0,1.3585,-3.7415,-5.484394,27539.68,0.0,5.6000004,0.19999997,3.7800002,8.0
2021-12-24,73.0,3.5585,-5.7915,-3.1924582,27555.928,0.0,11.0,9.300002,1.19,19.0
2021-12-25,0.0,-2.8915,-8.0415,-9.529256,27578.732,22102.594,0.0,0.0,0.0,0.0
2021-12-26,3.0,-3.4915,-10.7915,-12.262516,27608.059,19115.766,0.0,0.0,0.0,0.0
2021-12-27,71.0,-0.4415,-7.1915,-8.771042,27643.877,7342.4536,0.2,0.0,0.14,2.0
2021-12-28,53.0,2.0585,-3.7914999,-5.2493916,27686.133,2129.4084,1.0,1.0,0.0,4.0
2021-12-29,51.0,3.7085001,0.0585,-0.83601946,27734.783,0.0,0.3,0.3,0.0,3.0
2021-12-30,53.0,11.658501,3.6085,5.4755454,27789.773,0.0,1.7000002,1.7000002,0.0,10.0
2021-12-31,61.0,13.0585,10.8085,8.2831135,27851.043,811.80725,3.7,3.7,0.0,6.0
2022-01-01,51.0,12.1085005,8.4585,8.320763,27918.535,0.0,0.6,0.6,0.0,5.0
2022-01-02,53.0,11.7085,7.7085,6.079859,27992.18,69.08267,2.3000002,2.3000002,0.0,6.0
2022-01-03,55.0,9.658501,6.0084996,3.5641003,28072.08,9149.824,2.8999999,2.8999999,0.0,10.0
2022-01-04,51.0,7.2584996,3.9085,2.8674603,28159.107,0.0,2.3,2.3,0.0,11.0
2022-01-05,51.0,4.5585,2.4585001,-1.4533458,28253.178,14353.963,0.7,0.7,0.0,5.0
2022-01-06,51.0,2.8085,-2.9415,-4.8937564,28354.023,23047.928,0.2,0.2,0.0,1.0
2022-01-07,51.0,2.5585,-1.5415,-3.9508915,28461.38,1718.8044,0.6,0.6,0.0,5.0
2022-01-08,73.0,2.7585,-1.5914999,-3.7386901,28574.98,20528.53,0.8,0.29999998,0.35,3.0
2022-01-09,51.0,3.1085,-1.3915,-3.501046,28694.557,330.51752,0.4,0.4,0.0,4.0
2022-01-10,51.0,4.2584996,-2.1915,-0.88967294,28819.848,0.0,0.4,0.4,0.0,3.0
2022-01-11,3.0,-0.54150003,-4.8415003,-6.279076,28950.584,14481.535,0.0,0.0,0.0,0.0
2022-01-12,3.0,2.3585,-2.4915,-3.5398085,29086.502,0.0,0.0,0.0,0.0,0.0
2022-01-13,3.0,5.4585,2.8085,-0.7426107,29227.352,3576.8042,0.0,0.0,0.0,0.0
2022-01-14,51.0,6.9084997,0.5585,0.06069545,29372.875,0.0,0.1,0.1,0.0,1.0
2022-01-15,3.0,2.9585001,-1.5914999,-3.2292173,29522.81,14457.759,0.0,0.0,0.0,0.0
2022-01-16,51.0,4.3085,-0.9415,-2.7708323,29676.918,0.0,0.3,0.3,0.0,3.0
2022-01-17,53.0,5.8585,-1.2915,-2.0719943,29834.957,13397.163,2.1,2.1,0.0,7.0
2022-01-18,3.0,5.6085,-1.2414999,-0.9442863,29996.682,7733.43,0.0,0.0,0.0,0.0
2022-01-19,3.0,4.5585,1.1585001,-1.2049588,30161.852,11983.186,0.0,0.0,0.0,0.0
2022-01-20,73.0,4.2584996,-1.6915,-5.5500855,30330.248,23985.807,1.4000001,0.4,0.70000005,5.0
2022-01-21,73.0,2.8085,-3.3915,-5.89033,30501.63,24508.727,2.3,0.9,0.98,4.0
2022-01-22,51.0,3.7585,0.95849997,-1.062458,30675.799,23061.016,1.0,1.0,0.0,5.0
2022-01-23,51.0,6.2085,3.9585001,2.1199086,30852.877,0.0,0.4,0.4,0.0,4.0
2022-01-24,3.0,5.5585,4.3585,2.196153,31034.736,0.0,0.0,0.0,0.0,0.0
2022-01-25,3.0,4.1584997,3.3585,0.29330495,31221.396,0.0,0.0,0.0,0.0,0.0
2022-01-26,51.0,3.7585,2.1085,-1.651329,31412.541,0.0,0.5,0.5,0.0,4.0
2022-01-27,51.0,5.9585,3.0585,-1.8313437,31607.848,0.0,0.90000004,0.90000004,0.0,6.0
2022-01-28,51.0,6.2584996,1.7085,-1.8653812,31806.992,24123.951,0.1,0.1,0.0,1.0
2022-01-29,71.0,8.6085005,2.2085001,0.018940547,32009.68,0.0,7.2,7.1,0.07,14.0
2022-01-30,51.0,7.1085,1.5585,-2.2592103,32215.611,26994.857,0.2,0.2,0.0,2.0
2022-01-31,71.0,3.4085,-1.4415,-2.2743332,32424.488,7546.3174,0.8,0.4,0.28,6.0
2022-02-01,73.0,5.7584996,-0.09150001,-2.7121544,32636.045,0.0,5.7000003,3.9,1.2600001,13.0
2022-02-02,51.0,6.2584996,0.108500004,-2.0198748,32850.0,11905.23,0.3,0.3,0.0,3.0
2022-02-03,53.0,6.3085,0.1585,0.48995295,33066.082,5014.579,3.0999994,3.0999994,0.0,13.0
2022-02-04,53.0,8.1085005,3.5085,1.9493728,33284.035,6402.582,2.2,2.2,0.0,5.0
2022-02-05,71.0,5.4084997,2.2085001,-1.9604148,33503.61,20073.342,1.2,1.1,0.07,6.0
2022-02-06,55.0,7.5084996,2.7585,-0.76893,33724.56,0.0,9.1,9.1,0.0,23.0
2022-02-07,71.0,5.9585,1.5585,-2.5904071,33946.652,29471.143,0.9000001,0.8000001,0.07,7.0
2022-02-08,51.0,8.408501,2.7585,1.7775192,34169.65,0.0,2.0000002,2.0000002,0.0,13.0
2022-02-09,51.0,9.408501,6.8085,4.459335,34393.33,9350.49,0.4,0.4,0.0,4.0
2022-02-10,53.0,9.4585,4.5585,3.4463937,34617.47,2965.1345,1.9,1.9,0.0,6.0
2022-02-11,51.0,5.4084997,-1.4415,-0.54980296,34841.863,24521.475,0.70000005,0.70000005,0.0,7.0
2022-02-12,2.0,4.8585,-3.2914999,-3.8177023,35066.676,30701.027,0.0,0.0,0.0,0.0
2022-02-13,2.0,7.4084997,-1.0914999,-1.7499366,35293.99,30948.678,0.0,0.0,0.0,0.0
2022-02-14,51.0,12.408501,3.4085,2.4437037,35523.914,31198.576,0.1,0.1,0.0,1.0
2022-02-15,3.0,8.7585,4.4084997,2.3112452,35756.227,16153.876,0.0,0.0,0.0,0.0
2022-02-16,61.0,10.7085,5.1085,1.9800571,35990.688,0.0,7.399999,7.399999,0.0,20.0
2022-02-17,61.0,11.908501,4.7085,0.4579568,36227.055,16513.877,6.299999,6.299999,0.0,13.0
2022-02-18,61.0,10.3085,3.0585,0.7475317,36465.125,12708.728,3.8999999,3.8999999,0.0,8.0
2022-02-19,51.0,6.9084997,3.3085,-2.0569198,36704.664,25877.479,0.8000001,0.8000001,0.0,7.0
2022-02-20,61.0,8.1085005,3.1085,0.6190279,36945.457,1810.3473,8.599999,8.599999,0.0,20.0
2022-02-21,53.0,9.0085,2.5085,-0.98015076,37187.31,21515.92,4.1999993,4.1999993,0.0,14.0
2022-02-22,61.0,7.4585,3.4085,0.021823406,37430.008,22632.63,3.8999999,3.8999999,0.0,11.0
2022-02-23,3.0,9.0085,2.0585,0.5222891,37673.367,32478.373,0.0,0.0,0.0,0.0
2022-02-24,51.0,10.408501,1.2085,0.9219497,37917.184,27159.084,0.6,0.6,0.0,3.0
2022-02-25,73.0,6.3585,1.1585001,-1.9486299,38161.273,29279.797,3.0,1.6,0.98,6.0
2022-02-26,51.0,6.5585,-0.79150003,-0.77950734,38405.44,16346.629,0.1,0.1,0.0,1.0
2022-02-27,3.0,6.0084996,-2.7914999,-2.5670137,38649.527,19814.057,0.0,0.0,0.0,0.0
2022-02-28,3.0,4.9585,-2.8415,-3.5399694,38893.332,30720.123,0.0,0.0,0.0,0.0
2022-03-01,1.0,6.7085,-3.3415,-3.8142784,39136.688,34625.38,0.0,0.0,0.0,0.0
2022-03-02,3.0,6.5084996,-3.6415,-2.6902294,39379.418,30636.73,0.0,0.0,0.0,0.0
2022-03-03,3.0,3.0585,-5.0415,-4.9593244,39621.35,10655.331,0.0,0.0,0.0,0.0
2022-03-04,3.0,4.4585,-1.6915,-2.258712,39862.664,11024.551,0.0,0.0,0.0,0.0
2022-03-05,51.0,4.4585,-4.5415,-3.9218104,40105.246,18492.002,0.1,0.1,0.0,1.0
2022-03-06,3.0,2.2085001,-3.0915,-3.8257818,40349.28,11905.215,0.0,0.0,0.0,0.0
2022-03-07,3.0,7.9084997,-2.6415,-2.13768,40594.598,36206.496,0.0,0.0,0.0,0.0
2022-03-08,3.0,8.5585,-3.6915,-0.8581548,40841.03,36213.566,0.0,0.0,0.0,0.0
2022-03-09,0.0,10.3585005,-3.2914999,-0.64755195,41088.418,37078.242,0.0,0.0,0.0,0.0
2022-03-10,1.0,7.7085,-1.4914999,-2.6377985,41336.605,37333.613,0.0,0.0,0.0,0.0
2022-03-11,0.0,6.8585,-2.8415,-5.0247464,41585.43,37589.105,0.0,0.0,0.0,0.0
2022-03-12,0.0,9.6085005,-1.3915,-2.317644,41834.74,37844.586,0.0,0.0,0.0,0.0
2022-03-13,0.0,11.1085005,-1.0914999,-0.84410757,42084.383,38025.91,0.0,0.0,0.0,0.0
2022-03-14,53.0,12.0585,0.8085,1.8388249,42334.207,33146.746,1.4000001,1.4000001,0.0,5.0
2022-03-15,51.0,11.908501,3.6085,5.4336057,42584.05,22257.168,0.1,0.1,0.0,1.0
2022-03-16,3.0,11.0585,2.6585,3.8836215,42833.78,36411.58,0.0,0.0,0.0,0.0
2022-03-17,51.0,12.3085,2.9585001,4.358356,43083.234,20945.379,0.2,0.2,0.0,2.0
2022-03-18,3.0,12.0585,4.2085,4.259072,43332.26,38572.43,0.0,0.0,0.0,0.0
2022-03-19,51.0,9.658501,0.70849997,0.6110041,43580.723,39049.406,0.2,0.2,0.0,1.0
2022-03-20,0.0,11.0085,1.0085,-0.10533851,43828.45,39368.043,0.0,0.0,0.0,0.0
2022-03-21,0.0,12.658501,0.6085,1.1554935,44075.3,39817.992,0.0,0.0,0.0,0.0
2022-03-22,0.0,15.408501,-0.4415,2.571242,44321.125,40200.246,0.0,0.0,0.0,0.0
2022-03-23,0.0,16.9085,-0.4415,4.2452245,44565.76,40487.07,0.0,0.0,0.0,0.0
2022-03-24,0.0,14.7585,-1.8414999,2.7090662,44809.375,40847.6,0.0,0.0,0.0,0.0
2022-03-25,2.0,15.8585005,-0.7415,5.0706167,45053.707,41079.58,0.0,0.0,0.0,0.0
2022-03-26,51.0,12.6085005,3.9585001,4.805343,45298.934,18818.887,0.1,0.1,0.0,1.0
2022-03-27,3.0,14.6085005,0.2585,4.8343797,45544.92,34426.95,0.0,0.0,0.0,0.0
2022-03-28,3.0,15.1085005,3.5585,5.5281677,45791.527,33421.996,0.0,0.0,0.0,0.0
2022-03-29,3.0,11.8085,2.1085,3.0163262,46038.61,24587.547,0.0,0.0,0.0,0.0
2022-03-30,3.0,8.2085,0.5085,0.9437907,46286.03,5011.4307,0.0,0.0,0.0,0.0
2022-03-31,71.0,6.4585,-1.2414999,-2.668844,46533.656,21098.537,0.3,0.0,0.21000001,2.0
2022-04-01,71.0,7.0585,-0.19150001,-3.3898363,46781.332,27281.879,0.2,0.0,0.14,1.0
2022-04-02,3.0,5.0084996,-2.6915,-4.0653577,47028.918,10083.648,0.0,0.0,0.0,0.0
2022-04-03,3.0,6.8585,-3.3915,-2.8202791,47276.27,29521.37,0.0,0.0,0.0,0.0
2022-04-04,71.0,7.8085,0.5085,-2.7780313,47523.234,15725.939,5.5,5.4,0.07,11.0
2022-04-05,53.0,8.658501,4.6584997,2.1286232,47769.664,15828.747,3.5999997,3.5999997,0.0,17.0
2022-04-06,51.0,11.8585005,7.8585,5.757735,48015.402,133.30228,1.4000002,1.4000002,0.0,9.0
2022-04-07,63.0,14.4585,6.1584997,4.3728414,48260.297,21230.941,12.1,12.1,0.0,12.0
2022-04-08,73.0,8.908501,3.1085,0.94667286,48504.184,24994.734,3.6,2.9999998,0.42000002,9.0
2022-04-09,51.0,9.408501,2.0585,-0.04765721,48746.902,43618.027,0.8,0.8,0.0,7.0
2022-04-10,73.0,8.3085,1.4585,-0.62178665,48988.28,26606.79,2.2,1.7,0.35,7.0
2022-04-11,3.0,11.0085,0.9085,2.1506348,49228.15,37143.21,0.0,0.0,0.0,0.0
2022-04-12,3.0,15.408501,-0.19150001,4.619086,49466.33,43516.48,0.0,0.0,0.0,0.0
2022-04-13,3.0,20.5585,5.5084996,9.506036,49702.95,42366.273,0.0,0.0,0.0,0.0
2022-04-14,61.0,16.9085,7.0084996,10.040414,49939.715,21777.03,4.7,4.7,0.0,6.0
2022-04-15,53.0,10.2585,4.1584997,4.0565133,50176.78,54.89605,1.7000002,1.7000002,0.0,7.0
2022-04-16,3.0,11.8585005,1.6085,1.8800426,50414.016,45373.992,0.0,0.0,0.0,0.0
2022-04-17,2.0,14.0085,-0.3915,4.048385,50651.25,45415.234,0.0,0.0,0.0,0.0
2022-04-18,2.0,14.658501,0.7585,4.8872023,50888.348,46026.28,0.0,0.0,0.0,0.0
2022-04-19,3.0,13.4585,3.0585,3.8991528,51125.14,37809.945,0.0,0.0,0.0,0.0
2022-04-20,51.0,14.0585,4.4585,5.0620074,51361.465,23062.418,0.1,0.1,0.0,1.0
2022-04-21,51.0,13.0085,6.4084997,6.9851947,51597.16,5126.589,0.5,0.5,0.0,5.0
2022-04-22,51.0,13.2085,4.3085,6.2268224,51832.05,12122.693,0.6,0.6,0.0,4.0
2022-04-23,3.0,16.8085,4.0085,7.3625374,52065.97,46462.652,0.0,0.0,0.0,0.0
2022-04-24,51.0,16.7085,6.5084996,7.2244763,52298.727,36871.52,0.2,0.2,0.0,2.0
2022-04-25,51.0,13.7085,3.9585001,5.445995,52530.145,41864.03,0.5,0.5,0.0,2.0
2022-04-26,3.0,16.2085,2.0085,7.672012,52760.02,41708.734,0.0,0.0,0.0,0.0
2022-04-27,3.0,16.4085,5.5585,8.442618,52988.168,35660.223,0.0,0.0,0.0,0.0
2022-04-28,3.0,16.508501,5.2584996,8.307164,53214.37,42518.11,0.0,0.0,0.0,0.0
2022-04-29,3.0,18.4085,2.9085,10.217964,53438.434,49166.902,0.0,0.0,0.0,0.0
2022-04-30,51.0,18.6085,6.9585,10.895507,53660.133,46000.547,0.1,0.1,0.0,1.0
2022-05-01,3.0,16.4085,7.9084997,8.691236,53879.242,34566.543,0.0,0.0,0.0,0.0
2022-05-02,3.0,18.758501,6.2584996,10.499921,54095.535,45194.793,0.0,0.0,0.0,0.0
2022-05-03,3.0,18.508501,6.6584997,9.918051,54309.082,43769.863,0.0,0.0,0.0,0.0
2022-05-04,53.0,19.2085,7.0585,12.474673,54521.527,43693.188,0.8000001,0.8000001,0.0,4.0
2022-05-05,65.0,18.3585,9.3085,11.50072,54732.992,42344.984,14.200001,14.200001,0.0,4.0
2022-05-06,3.0,19.3585,6.0585,12.3461275,54943.31,42878.348,0.0,0.0,0.0,0.0
2022-05-07,53.0,22.008501,8.658501,14.146149,55152.29,44824.9,0.7,0.7,0.0,1.0
2022-05-08,51.0,19.3085,9.0085,12.07106,55359.746,50403.07,0.2,0.2,0.0,2.0
2022-05-09,1.0,21.1585,6.2584996,12.024376,55565.49,50400.0,0.0,0.0,0.0,0.0
2022-05-10,3.0,26.008501,9.7585,16.519142,55769.31,45320.547,0.0,0.0,0.0,0.0
2022-05-11,61.0,27.4085,15.0085,19.293894,55971.004,34665.36,4.6,4.6,0.0,6.0
2022-05-12,51.0,19.258501,12.3585005,13.211204,56170.363,43612.92,0.9,0.9,0.0,4.0
2022-05-13,51.0,18.5585,9.4585,11.448078,56367.168,38220.61,0.1,0.1,0.0,1.0
2022-05-14,3.0,19.8585,10.0585,12.255509,56561.19,42131.61,0.0,0.0,0.0,0.0
2022-05-15,1.0,20.758501,6.7584996,13.464345,56752.203,50775.14,0.0,0.0,0.0,0.0
2022-05-16,3.0,24.5585,9.6085005,15.497214,56939.97,46852.027,0.0,0.0,0.0,0.0
2022-05-17,63.0,21.2085,13.908501,15.905056,57124.24,25322.572,11.900001,11.900001,0.0,6.0
2022-05-18,3.0,24.258501,11.6085005,15.07562,57304.766,47417.125,0.0,0.0,0.0,0.0
2022-05-19,2.0,28.5585,13.5585,20.415274,57481.293,47023.45,0.0,0.0,0.0,0.0
2022-05-20,63.0,24.4085,17.8585,20.17948,57653.56,41103.28,8.1,8.1,0.0,7.0
2022-05-21,51.0,17.758501,12.0585,11.108307,57821.293,47238.953,1.3,1.3,0.0,5.0
2022-05-22,51.0,18.8085,9.5085,12.067364,57984.234,41179.7,0.3,0.3,0.0,3.0
2022-05-23,3.0,22.0585,9.2085,13.730843,58142.348,50939.367,0.0,0.0,0.0,0.0
2022-05-24,51.0,21.9085,12.1085005,15.52184,58296.938,45000.88,0.3,0.3,0.0,3.0
2022-05-25,51.0,19.8585,9.4585,13.340415,58448.09,44288.45,0.1,0.1,0.0,1.0
2022-05-26,51.0,20.4085,14.2085,13.607827,58595.617,33496.03,0.1,0.1,0.0,1.0
2022-05-27,53.0,17.8585,9.658501,10.243478,58739.36,41148.082,3.6999996,3.6999996,0.0,14.0
2022-05-28,51.0,15.158501,8.6085005,6.823481,58879.125,40934.598,1.2000002,1.2000002,0.0,6.0
2022-05-29,53.0,14.8085,7.7584996,9.054198,59014.742,30900.943,1.4000001,1.4000001,0.0,6.0
2022-05-30,51.0,15.7585,8.158501,9.8530035,59146.023,52389.254,0.2,0.2,0.0,2.0
2022-05-31,3.0,18.258501,7.8085,12.028483,59272.793,49893.043,0.0,0.0,0.0,0.0
2022-06-01,51.0,19.008501,8.658501,12.333465,59394.85,52727.94,0.6,0.6,0.0,6.0
2022-06-02,55.0,18.508501,9.2585,11.527894,59512.01,50659.25,1.1,1.1,0.0,2.0
2022-06-03,2.0,24.008501,9.2085,16.66731,59624.086,51915.55,0.0,0.0,0.0,0.0
2022-06-04,3.0,22.5585,11.5085,15.888119,59730.895,51229.12,0.0,0.0,0.0,0.0
2022-06-05,51.0,27.3585,9.0585,18.3456,59832.23,52826.145,0.3,0.3,0.0,1.0
2022-06-06,51.0,25.1585,14.658501,19.910456,59927.92,33407.04,1.1,1.1,0.0,4.0
2022-06-07,51.0,23.508501,13.0085,17.31154,60017.76,50586.29,0.1,0.1,0.0,1.0
2022-06-08,51.0,24.8585,13.5585,19.309135,60101.574,51435.55,0.1,0.1,0.0,1.0
2022-06-09,53.0,21.0585,15.908501,17.420267,60179.17,33194.055,1.8000001,1.8000001,0.0,4.0
2022-06-10,3.0,24.9585,13.1085005,17.59212,60250.355,50725.43,0.0,0.0,0.0,0.0
2022-06-11,3.0,26.4085,16.6085,20.51322,60314.97,45379.613,0.0,0.0,0.0,0.0
2022-06-12,51.0,25.6585,14.5585,19.073915,60372.914,48568.082,0.70000005,0.70000005,0.0,3.0
2022-06-13,51.0,20.758501,12.5585,13.599957,60424.652,49537.492,0.6,0.6,0.0,3.0
2022-06-14,51.0,19.3585,9.908501,12.019938,60470.246,35091.08,0.1,0.1,0.0,1.0
2022-06-15,2.0,24.7085,8.4585,16.887123,60509.668,53406.977,0.0,0.0,0.0,0.0
2022-06-16,3.0,23.9585,13.4585,16.651258,60542.887,53147.195,0.0,0.0,0.0,0.0
2022-06-17,3.0,24.9585,12.2085,18.833021,60569.9,39199.746,0.0,0.0,0.0,0.0
2022-06-18,2.0,34.0585,17.2085,25.049818,60590.7,54203.973,0.0,0.0,0.0,0.0
2022-06-19,61.0,35.608498,15.2585,23.896463,60605.27,53385.348,1.4,1.4,0.0,1.0
2022-06-20,55.0,17.1585,12.8085,13.36042,60613.617,19778.379,4.1,4.1,0.0,12.0
2022-06-21,1.0,23.6085,11.3085,15.7558975,60615.76,54789.21,0.0,0.0,0.0,0.0
2022-06-22,1.0,26.758501,11.6085005,19.68018,60611.684,55577.957,0.0,0.0,0.0,0.0
2022-06-23,0.0,29.6085,13.4585,21.565498,60601.402,55578.3,0.0,0.0,0.0,0.0
2022-06-24,53.0,31.8085,19.008501,23.647781,60584.965,48857.594,1.2,1.2,0.0,4.0
2022-06-25,65.0,27.4585,18.5585,24.753569,60562.375,34513.906,11.700001,11.700001,0.0,6.0
2022-06-26,51.0,29.8585,17.6585,25.919275,60533.66,54461.39,0.5,0.5,0.0,2.0
2022-06-27,3.0,34.4585,20.6585,27.448408,60498.86,47432.758,0.0,0.0,0.0,0.0
2022-06-28,61.0,24.8085,17.0585,20.56242,60458.02,44059.2,6.7999997,6.7999997,0.0,9.0
2022-06-29,51.0,25.0585,15.658501,19.584314,60411.168,51109.125,0.3,0.3,0.0,1.0
2022-06-30,61.0,27.2085,17.7085,23.678278,60358.363,37310.37,2.6,2.6,0.0,5.0
2022-07-01,63.0,26.1085,15.908501,20.01425,60299.664,35770.19,4.8,4.8,0.0,10.0
2022-07-02,1.0,25.6085,12.0585,19.011658,60234.98,54673.266,0.0,0.0,0.0,0.0
2022-07-03,2.0,28.8585,15.3085,22.053932,60163.715,51983.176,0.0,0.0,0.0,0.0
2022-07-04,2.0,24.758501,16.7085,19.71512,60085.926,54600.504,0.0,0.0,0.0,0.0
2022-07-05,51.0,24.8085,14.6085005,18.533258,60001.816,50705.938,0.1,0.1,0.0,1.0
2022-07-06,3.0,20.2085,14.7085,14.688968,59911.586,32436.168,0.0,0.0,0.0,0.0
2022-07-07,65.0,20.9585,13.7585,14.952503,59815.44,19538.762,17.7,17.7,0.0,18.0
2022-07-08,51.0,19.758501,12.8085,14.758321,59713.59,39265.004,0.1,0.1,0.0,1.0
2022-07-09,53.0,19.9085,12.0585,14.338872,59606.242,24761.475,2.1000001,2.1000001,0.0,8.0
2022-07-10,51.0,19.6585,12.9585,12.753644,59493.582,46419.11,0.3,0.3,0.0,3.0
2022-07-11,51.0,22.6585,12.158501,15.467904,59375.836,53400.223,0.4,0.4,0.0,3.0
2022-07-12,2.0,27.1585,11.408501,18.329565,59253.203,52609.05,0.0,0.0,0.0,0.0
2022-07-13,3.0,30.508501,14.5585,21.18323,59125.883,24184.72,0.0,0.0,0.0,0.0
2022-07-14,2.0,24.8585,14.8585005,17.415178,58994.074,53014.23,0.0,0.0,0.0,0.0
2022-07-15,51.0,20.2085,12.3085,13.406556,58857.99,37182.992,0.2,0.2,0.0,2.0
2022-07-16,55.0,21.7085,13.9585,14.0259905,58717.805,41956.305,3.1999998,3.1999998,0.0,7.0
2022-07-17,3.0,22.9585,10.7585,15.122363,58573.73,53033.6,0.0,0.0,0.0,0.0
2022-07-18,3.0,28.3085,13.3585005,21.508354,58425.953,47406.113,0.0,0.0,0.0,0.0
2022-07-19,1.0,34.9585,16.0585,26.055426,58274.664,52931.977,0.0,0.0,0.0,0.0
2022-07-20,1.0,37.7085,21.0585,28.972786,58120.04,52784.543,0.0,0.0,0.0,0.0
2022-07-21,63.0,28.8085,20.1085,24.288088,57962.266,38251.453,3.8,3.8,0.0,6.0
2022-07-22,51.0,24.4085,17.7085,21.455498,57801.254,48053.094,0.2,0.2,0.0,2.0
2022-07-23,63.0,24.008501,14.7585,18.307022,57635.637,38568.324,5.9,5.9,0.0,5.0
2022-07-24,1.0,27.3085,11.6085005,19.78781,57465.418,52209.645,0.0,0.0,0.0,0.0
